Accidents,Date,Country,Aircraft.Category,Make,Purpose.of.flight,Fatal.Injuries,Serious.Injuries,Minor.Injuries,Uninjured,Year
Accident,2008-04-23,United States,Airplane,Piper,Personal,0.0,1.0,1.0,0.0,2008
Accident,2008-04-24,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-04-24,United States,Airplane,Aviat,Personal,0.0,1.0,0.0,1.0,2008
Accident,2008-04-24,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-04-24,United States,Airplane,Aeronca,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-04-25,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,6.0,2008
Accident,2008-04-26,United States,Airplane,Canup,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-04-26,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,4.0,2008
Accident,2008-04-26,United States,Airplane,Ervin,Personal,0.0,2.0,0.0,0.0,2008
Accident,2008-04-27,United States,Airplane,Mooney,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-04-27,United States,Airplane,Mooney,Personal,2.0,0.0,0.0,0.0,2008
Accident,2008-04-27,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-04-28,United States,Airplane,TROMSNESS ENTERPRISES INC,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-04-28,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,1.0,2008
Accident,2008-04-30,United States,Airplane,Piper,Personal,0.0,1.0,0.0,3.0,2008
Accident,2008-04-30,United States,Airplane,Piper,Personal,0.0,1.0,2.0,0.0,2008
Accident,2008-04-30,United States,Airplane,Luscombe,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-02,United States,Airplane,Yakovlev,Personal,2.0,0.0,0.0,0.0,2008
Accident,2008-05-02,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-02,United States,Airplane,Stinson,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-05-02,United States,Airplane,Bellanca,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-03,United States,Airplane,ROCKWELL,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-03,United States,Airplane,Piper,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-05-03,United States,Airplane,Vans Aircraft,Personal,0.0,2.0,0.0,0.0,2008
Accident,2008-05-03,United States,Airplane,Cessna,Personal,3.0,2.0,1.0,0.0,2008
Accident,2008-05-03,United States,Airplane,Beechcraft,Personal,3.0,0.0,0.0,0.0,2008
Accident,2008-05-03,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-03,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-03,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-03,United States,Airplane,Thompson Howard,Personal,0.0,2.0,0.0,0.0,2008
Accident,2008-05-04,United States,Airplane,Garrett Gerald P,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-05-04,United States,Airplane,Extra Flugzeugbau,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-04,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-04,United States,Airplane,Grumman,Personal,0.0,2.0,0.0,0.0,2008
Accident,2008-05-04,United States,Airplane,Higher Class Aviation,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-05,United States,Airplane,North American,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-05-05,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-05,United States,Airplane,DICKENSON,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-05-05,United States,Airplane,Greco,Personal,0.0,0.0,1.0,1.0,2008
Accident,2008-05-05,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-06,United States,Airplane,Champion,Personal,0.0,0.0,1.0,0.0,2008
Accident,2008-05-06,United States,Airplane,Shaffstall,Personal,0.0,0.0,1.0,0.0,2008
Accident,2008-05-06,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-06,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-07,United States,Airplane,Cessna,Personal,0.0,0.0,1.0,0.0,2008
Accident,2008-05-08,United States,Airplane,Cessna,Personal,1.0,0.0,1.0,0.0,2008
Accident,2008-05-08,United States,Airplane,Commander,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-08,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-08,United States,Airplane,Desalvatore Al,Personal,2.0,0.0,0.0,0.0,2008
Accident,2008-05-08,United States,Airplane,Piper,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-05-08,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-05-09,United States,Airplane,Thorp,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-05-09,United States,Airplane,Malue,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-09,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,0.0,2008
Accident,2008-05-10,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-10,United States,Airplane,Bailey,Personal,0.0,0.0,1.0,0.0,2008
Accident,2008-05-10,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-10,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-10,United States,Airplane,Cessna,Personal,0.0,3.0,0.0,0.0,2008
Accident,2008-05-11,United States,Airplane,Jihlavan,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-11,United States,Airplane,Diamond Aircraft Industries,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-11,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-12,United States,Airplane,Piper,Personal,2.0,0.0,0.0,0.0,2008
Accident,2008-05-12,United States,Airplane,Piper,Personal,2.0,0.0,0.0,0.0,2008
Accident,2008-05-12,United States,Airplane,Beechcraft,Personal,2.0,0.0,0.0,0.0,2008
Accident,2008-05-12,United States,Airplane,Cessna,Personal,0.0,0.0,1.0,0.0,2008
Accident,2008-05-13,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2008
Accident,2008-05-15,United States,Airplane,Ercoupe (Eng & Research Corp.),Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-15,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-15,United States,Airplane,STINSON,Personal,0.0,0.0,0.0,3.0,2008
Accident,2008-05-17,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-17,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-17,United States,Airplane,Gulfstream American Corp.,Personal,0.0,3.0,0.0,0.0,2008
Accident,2008-05-17,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-17,United States,Airplane,Mason,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-17,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-17,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-18,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-19,United States,Airplane,Babcock,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-19,United States,Airplane,Bellanca,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-19,United States,Airplane,Scottish Aviation,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-20,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-20,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-21,United States,Airplane,Columbia Aircraft Mfg.,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-21,United States,Airplane,"Cortesy, John E",Personal,0.0,2.0,0.0,0.0,2008
Accident,2008-05-22,United States,Airplane,PILATUS,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-22,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-05-23,United States,Airplane,Downer,Personal,0.0,0.0,0.0,5.0,2008
Accident,2008-05-23,United States,Airplane,Beechcraft,Personal,4.0,0.0,0.0,0.0,2008
Accident,2008-05-23,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2008
Accident,2008-05-23,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-23,United States,Airplane,Malue,Personal,1.0,0.0,1.0,0.0,2008
Accident,2008-05-24,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-24,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-24,United States,Airplane,Kitfox IV,Personal,0.0,1.0,0.0,1.0,2008
Accident,2008-05-24,United States,Airplane,Commonwealth,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-05-24,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,4.0,2008
Accident,2008-05-24,United States,Airplane,Piper,Personal,0.0,5.0,0.0,0.0,2008
Accident,2008-05-25,United States,Airplane,Nolan,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-05-25,United States,Airplane,Kolb,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-05-25,United States,Airplane,Cessna,Personal,2.0,0.0,0.0,0.0,2008
Accident,2008-05-25,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-25,United States,Airplane,BOEING,Personal,0.0,2.0,0.0,0.0,2008
Accident,2008-05-25,United States,Airplane,Cessna,Personal,0.0,0.0,1.0,3.0,2008
Accident,2008-05-25,United States,Airplane,Aeronca,Personal,0.0,1.0,1.0,0.0,2008
Accident,2008-05-25,United States,Airplane,Waco,Personal,0.0,0.0,0.0,3.0,2008
Accident,2008-05-26,United States,Airplane,Hutton,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-05-26,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-28,United States,Airplane,Cessna,Personal,0.0,0.0,1.0,0.0,2008
Accident,2008-05-28,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-28,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-28,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-05-29,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-05-30,United States,Airplane,Piper,Personal,2.0,0.0,0.0,0.0,2008
Accident,2008-05-30,United States,Airplane,Piper,Personal,0.0,0.0,1.0,0.0,2008
Accident,2008-05-30,United States,Airplane,Poulin L/Cullen D,Personal,2.0,0.0,0.0,0.0,2008
Accident,2008-05-30,United States,Airplane,AERO COMMANDER,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-30,United States,Airplane,Piper,Personal,0.0,2.0,0.0,2.0,2008
Accident,2008-05-31,United States,Airplane,Quad City Ultralight Aircraft,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-05-31,United States,Airplane,Aviat,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-05-31,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-01,United States,Airplane,Van Heeswyk,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-06-01,United States,Airplane,LUCAS D E/ LUCAS K A,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-06-01,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,3.0,2008
Accident,2008-06-01,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-02,United States,Airplane,Davison,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-06-02,United States,Airplane,HARMS ROBERT M,Personal,2.0,0.0,0.0,0.0,2008
Accident,2008-06-02,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-04,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-06-05,United States,Airplane,Extra Flugzeugbau,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-06-05,United States,Airplane,Cirrus,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-06,United States,Airplane,Piper,Personal,0.0,1.0,0.0,2.0,2008
Accident,2008-06-06,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-06-06,United States,Airplane,Maggs,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-06-06,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,5.0,2008
Accident,2008-06-06,United States,Airplane,JUST AIRCRAFT,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-07,United States,Airplane,Cessna,Personal,1.0,0.0,1.0,0.0,2008
Accident,2008-06-07,United States,Airplane,Piper,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-06-07,United States,Airplane,Cessna,Personal,3.0,0.0,0.0,0.0,2008
Accident,2008-06-07,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-07,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-07,United States,Airplane,Kindig,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-07,United States,Airplane,Naval Aircraft Factory,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-08,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-08,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,0.0,2008
Accident,2008-06-09,United States,Airplane,Lake,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-09,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,3.0,2008
Accident,2008-06-09,United States,Airplane,Avid Aircraft,Personal,0.0,0.0,1.0,0.0,2008
Accident,2008-06-10,United States,Airplane,Mooney,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-10,United States,Airplane,Clarke Colin,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-10,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-06-10,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-11,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-12,United States,Airplane,Cessna,Personal,0.0,2.0,1.0,0.0,2008
Accident,2008-06-12,United States,Airplane,Marrin,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-06-12,United States,Airplane,British Aircraft Corp. (BAC),Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-13,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-13,United States,Airplane,Heldeberg Design,Personal,0.0,0.0,1.0,1.0,2008
Accident,2008-06-13,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,5.0,2008
Accident,2008-06-14,United States,Airplane,Piper,Personal,0.0,0.0,0.0,4.0,2008
Accident,2008-06-14,United States,Airplane,Mooney,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-14,United States,Airplane,Fetherolf,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-14,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2008
Accident,2008-06-15,United States,Airplane,Cessna,Personal,2.0,0.0,0.0,0.0,2008
Accident,2008-06-15,United States,Airplane,Beechcraft,Personal,0.0,3.0,0.0,0.0,2008
Accident,2008-06-15,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-15,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-16,United States,Airplane,MCKEEHAN JAMES F,Personal,1.0,0.0,0.0,1.0,2008
Accident,2008-06-17,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-17,United States,Airplane,Alon,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-17,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-18,United States,Airplane,Yates,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-06-18,United States,Airplane,Piper,Personal,0.0,1.0,0.0,1.0,2008
Accident,2008-06-19,United States,Airplane,Hammond,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-19,United States,Airplane,"Uetz, Walter",Personal,0.0,2.0,0.0,0.0,2008
Accident,2008-06-20,United States,Airplane,Dennis P. McGurk,Personal,2.0,0.0,0.0,0.0,2008
Accident,2008-06-20,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-20,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-21,United States,Airplane,Mercer,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-21,United States,Airplane,Flight Design GMBH,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-21,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2008
Accident,2008-06-21,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-21,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-21,United States,Airplane,Piper,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-06-21,United States,Airplane,Malue,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-21,United States,Airplane,Morrison,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-21,United States,Airplane,Nord (SNCAN),Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-22,United States,Airplane,Aero Vodochody Aero. Works,Personal,2.0,0.0,0.0,0.0,2008
Accident,2008-06-22,United States,Airplane,"Rans, Inc.",Personal,2.0,0.0,0.0,0.0,2008
Accident,2008-06-22,United States,Airplane,Cessna,Personal,0.0,1.0,1.0,0.0,2008
Accident,2008-06-22,United States,Airplane,Piper,Personal,0.0,1.0,0.0,1.0,2008
Accident,2008-06-22,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-22,United States,Airplane,Piper,Personal,0.0,0.0,1.0,1.0,2008
Accident,2008-06-23,United States,Airplane,Cessna,Personal,2.0,0.0,1.0,0.0,2008
Accident,2008-06-23,United States,Airplane,Piper,Personal,0.0,2.0,0.0,0.0,2008
Accident,2008-06-23,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-24,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-24,United States,Airplane,Beechcraft,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-06-24,United States,Airplane,Cirrus,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-25,United States,Airplane,ROCKWELL,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-25,United States,Airplane,Grumman American,Personal,0.0,1.0,0.0,2.0,2008
Accident,2008-06-26,United States,Airplane,BOEING,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-26,United States,Airplane,Beechcraft,Personal,0.0,1.0,0.0,2.0,2008
Accident,2008-06-26,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-27,United States,Airplane,Marvin A. Smith,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-06-27,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-27,United States,Airplane,Lima,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-06-28,United States,Airplane,Piper,Personal,4.0,0.0,0.0,0.0,2008
Accident,2008-06-28,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-06-28,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-28,United States,Airplane,Taylorcraft,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-28,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-06-28,United States,Airplane,Christen Industries,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-06-28,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-29,United States,Airplane,Cessna,Personal,5.0,0.0,0.0,0.0,2008
Accident,2008-06-29,United States,Airplane,Beechcraft,Personal,4.0,0.0,0.0,0.0,2008
Accident,2008-06-29,United States,Airplane,La Moutte,Personal,0.0,0.0,2.0,0.0,2008
Accident,2008-06-29,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-29,United States,Airplane,Aeronca,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-29,United States,Airplane,Beechcraft,Personal,0.0,2.0,0.0,0.0,2008
Accident,2008-06-29,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,4.0,2008
Accident,2008-06-29,United States,Airplane,Piper,Personal,0.0,3.0,0.0,0.0,2008
Accident,2008-06-29,United States,Airplane,Mooney,Personal,0.0,1.0,0.0,1.0,2008
Accident,2008-06-29,United States,Airplane,Yowell,Personal,0.0,2.0,0.0,0.0,2008
Accident,2008-06-30,United States,Airplane,Piper,Personal,1.0,1.0,0.0,0.0,2008
Accident,2008-06-30,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-06-30,United States,Airplane,Bellanca,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-07-01,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,4.0,2008
Accident,2008-07-01,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2008
Accident,2008-07-02,United States,Airplane,Mauck,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-07-02,United States,Airplane,Lanier James A,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-07-02,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-07-03,United States,Airplane,Chomo,Personal,0.0,0.0,1.0,0.0,2008
Accident,2008-07-03,United States,Airplane,Challenger,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-07-03,United States,Airplane,Roof,Personal,0.0,0.0,1.0,0.0,2008
Accident,2008-07-04,United States,Airplane,Mooney,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-07-04,United States,Airplane,STOL,Personal,0.0,2.0,0.0,0.0,2008
Accident,2008-07-04,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-07-05,United States,Airplane,Cessna,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-07-05,United States,Airplane,Jahns,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-07-05,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-07-05,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-07-05,United States,Airplane,AB Sportine Aviacija,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-07-06,United States,Airplane,Piper,Personal,0.0,0.0,2.0,0.0,2008
Accident,2008-07-06,United States,Airplane,SHANNON KEVIN,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-07-06,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,2.0,2008
Accident,2008-07-06,United States,Airplane,LANCAIR COMPANY,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-07-06,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2008
Accident,2008-07-06,United States,Airplane,Mooney,Personal,0.0,0.0,0.0,3.0,2008
Accident,2008-07-06,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,4.0,2008
Accident,2008-07-07,United States,Airplane,Mooney,Personal,0.0,0.0,2.0,0.0,2008
Accident,2008-07-07,United States,Airplane,"Tallent, Chris M.",Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-07-07,United States,Airplane,Douglas A. Pohl,Personal,1.0,0.0,0.0,0.0,2008
Accident,2008-07-07,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2008
Accident,2008-07-08,United States,Airplane,Beechcraft,Personal,0.0,1.0,0.0,0.0,2008
Accident,2008-07-08,United States,Airplane,Beechcraft,Personal,0.0,1.0,0.0,1.0,2008
